X1,D.ananassae,D.arizonae,D.biarmipes,D.bipectinata,D.busckii,D.elegans,D.erecta,D.eugracilis,D.ficusphila,D.grimshawi,D.hydei,D.kikkawai,D.melanogaster,D.miranda,D.mojavensis,D.navojoa,D.novamexicana,D.obscura,D.persimilis,D.pseudoobscura,D.rhopaloa,D.sechellia,D.serrata,D.simulans,D.suzukii,D.takahashii,D.virilis,D.willistoni,D.yakuba
OG0010854,XP_001957266.1,XP_017860954.1,XP_016955978.1,XP_017098087.1,XP_017844357.1,XP_017122185.1,XP_001973481.1,XP_017081181.1,XP_017060088.1,XP_032597955.1,XP_023160146.2,XP_017022748.1,NP_524672.1,XP_017137988.1,XP_002008402.2,XP_030244020.1,XP_030573021.1,XP_022215398.1,XP_002028331.1,XP_001354127.2,XP_016970032.1,XP_002040659.2,XP_020808914.1,XP_002085646.2,XP_016924796.1,XP_016997097.1,XP_002047607.1,XP_002061862.2,XP_002095464.1
OG0010855,XP_001957276.1,XP_017862501.1,XP_016956121.1,XP_017098100.1,XP_017842886.1,XP_017122298.1,XP_001973491.1,XP_017080965.1,XP_017060020.1,XP_001985361.1,XP_023166731.2,XP_017023083.1,NP_524185.1,XP_017136127.1,XP_002008264.1,XP_017955624.1,XP_030571283.1,XP_022212858.1,XP_002026850.1,XP_001352978.1,XP_016970050.1,XP_002040669.1,XP_020808934.1,XP_002085656.1,XP_016934390.1,XP_016997133.1,XP_002048119.1,XP_002069031.1,XP_002086627.1
OG0010857,XP_001957411.1,XP_017861042.1,XP_016966621.1,XP_017100506.1,XP_017840471.1,XP_017128205.1,XP_001972693.1,XP_017068259.1,XP_017039475.1,XP_001985188.1,XP_023178232.1,XP_017023166.1,NP_620470.1,XP_017138714.1,XP_002008774.1,XP_017955401.1,XP_030566502.1,XP_022217016.1,XP_026848507.1,XP_001353612.1,XP_016974481.1,XP_002030443.1,XP_020814477.1,XP_002084812.1,XP_016934861.1,XP_017005757.1,XP_002048521.1,XP_002062184.1,XP_002094747.1
OG0010861,XP_001957450.1,XP_017860735.1,XP_016955344.1,XP_017100096.1,XP_017840314.1,XP_017128372.1,XP_001972623.1,XP_017080271.1,XP_017052013.1,XP_001985580.1,XP_023178391.2,XP_017022916.1,NP_648629.1,XP_017134682.1,XP_002008548.1,XP_017954860.1,XP_030570528.1,XP_022216986.1,XP_002021444.1,XP_001353588.2,XP_016978100.1,XP_002030365.1,XP_020817692.1,XP_002084739.1,XP_016925088.1,XP_016997855.1,XP_002047471.1,XP_023036435.1,XP_002094670.1
OG0010862,XP_001957462.1,XP_017863474.1,XP_016956017.1,XP_017100491.1,XP_017841892.1,XP_017126969.1,XP_001971163.1,XP_017063509.1,XP_017059537.1,XP_001984716.1,XP_023175993.1,XP_017029668.1,NP_647633.1,XP_017136102.1,XP_002007273.1,XP_017957552.1,XP_030572654.1,XP_022218507.1,XP_002025627.1,XP_001352762.1,XP_016972621.1,XP_032573530.1,XP_020817828.1,XP_016029863.1,XP_016933766.1,XP_016993916.1,XP_002046638.1,XP_002065862.1,XP_002093152.1
OG0010863,XP_001957467.1,XP_017863473.1,XP_016956005.1,XP_017100437.1,XP_017841891.1,XP_017126963.1,XP_001971166.1,XP_017063485.1,XP_017059538.1,XP_032598440.1,XP_023175992.1,XP_017029666.1,NP_647635.1,XP_017136101.1,XP_002007270.1,XP_017957551.1,XP_030572643.1,XP_022218503.1,XP_026847539.1,XP_001352764.2,XP_016972658.1,XP_032573529.1,XP_020800109.1,XP_016029868.1,XP_016933765.1,XP_016993887.1,XP_002046635.1,XP_002069157.1,XP_002093155.1
OG0010864,XP_001957478.1,XP_017861401.1,XP_016958972.1,XP_017100580.1,XP_017844408.1,XP_017128677.1,XP_001972546.1,XP_017071064.1,XP_017043432.1,XP_001985060.1,XP_023164345.1,XP_017016454.1,NP_648582.1,XP_017135384.1,XP_002007664.1,XP_017955702.1,XP_030571511.1,XP_022225300.1,XP_002021187.2,XP_001353402.1,XP_016978084.1,XP_002030285.1,XP_020817120.1,XP_002084662.1,XP_016932479.1,XP_016994052.1,XP_002048173.1,XP_002067792.1,XP_002094596.1
OG0010865,XP_001957482.1,XP_017861371.1,XP_016958960.1,XP_017100266.1,XP_017843335.1,XP_017128319.1,XP_001972550.1,XP_017071057.1,XP_017043154.1,XP_001985056.1,XP_023164383.1,XP_017016445.1,NP_648586.2,XP_017135418.1,XP_002007660.1,XP_017955676.1,XP_030571703.1,XP_022225317.1,XP_026845620.1,XP_001353404.1,XP_016991343.1,XP_002030289.1,XP_020817036.1,XP_002084666.2,XP_016932449.1,XP_016994001.1,XP_002048169.1,XP_002067788.1,XP_002094600.1
OG0010866,XP_001957496.2,XP_017864003.1,XP_016956027.1,XP_017100605.1,XP_017844314.1,XP_017129613.1,XP_001972038.1,XP_017071673.1,XP_017048698.1,XP_001985121.1,XP_023164069.1,XP_017036117.1,NP_729108.2,XP_017138356.1,XP_002008068.1,XP_017957862.1,XP_030570591.1,XP_022208321.1,XP_026848815.1,XP_001352703.2,XP_016981387.1,XP_002035491.1,XP_020816654.1,XP_002083779.1,XP_016932036.1,XP_017012465.1,XP_002047197.1,XP_002062426.1,XP_002093850.1
OG0010867,XP_001957512.1,XP_017861636.1,XP_016955805.1,XP_017100144.1,XP_017844140.1,XP_017129515.1,XP_001972019.1,XP_017070550.1,XP_017048592.1,XP_001984030.1,XP_023180079.2,XP_017034221.1,NP_729096.1,XP_017136683.1,XP_002008206.1,XP_017955587.1,XP_030570220.1,XP_022218729.1,XP_026847772.1,XP_001353861.2,XP_016969556.1,XP_002035471.1,XP_020798281.1,XP_002083764.1,XP_016932023.1,XP_017012359.1,XP_002047005.1,XP_002062009.1,XP_002093827.1
OG0010868,XP_001957545.1,XP_017862250.1,XP_016964931.1,XP_017100555.1,XP_017843265.1,XP_017129309.1,XP_001971985.1,XP_017071362.1,XP_017042596.1,XP_001983974.1,XP_023174154.2,XP_017038271.1,NP_647960.1,XP_017135600.1,XP_002008155.1,XP_017955544.1,XP_030570802.1,XP_022222790.1,XP_002025347.1,XP_001353755.1,XP_016984207.1,XP_002035436.1,XP_020798066.1,XP_002083725.1,XP_016933429.1,XP_016994871.1,XP_002046951.1,XP_002062035.1,XP_002093788.1
OG0010869,XP_001957548.1,XP_017862241.1,XP_016966683.1,XP_017100590.1,XP_017840695.1,XP_017129622.1,XP_001971982.1,XP_017071599.1,XP_017042594.1,XP_001983971.1,XP_023174143.1,XP_017036620.1,NP_523934.1,XP_017135595.1,XP_002008152.1,XP_017955519.1,XP_030570616.1,XP_022222785.1,XP_002025343.2,XP_001353758.1,XP_016977079.1,XP_032574646.1,XP_020798065.1,XP_016030518.1,XP_016933239.1,XP_016994914.1,XP_002046948.1,XP_023034434.1,XP_002093785.1
OG0010870,XP_001957556.1,XP_017862028.1,XP_016966560.1,XP_017100330.1,XP_017843247.1,XP_017129467.1,XP_001971973.1,XP_017070575.1,XP_017042508.1,XP_001983963.1,XP_023174099.2,XP_017016618.1,NP_523932.2,XP_017134922.1,XP_002008144.1,XP_017956162.1,XP_030572624.1,XP_022231038.1,XP_026849563.1,XP_001354280.2,XP_016989750.1,XP_002035426.1,XP_020814737.1,XP_016030502.1,XP_016936084.1,XP_016994895.1,XP_002046941.1,XP_002068628.1,XP_002093777.1
OG0010871,XP_001957561.1,XP_017862054.1,XP_016966400.1,XP_017100338.1,XP_017844578.1,XP_017129616.1,XP_001971968.1,XP_017071353.1,XP_017042517.1,XP_001983958.1,XP_023174110.1,XP_017016656.1,NP_647948.1,XP_017134935.1,XP_002008139.1,XP_017956191.1,XP_030572738.1,XP_022231015.1,XP_002024713.1,XP_001354276.1,XP_016989841.1,XP_002035421.1,XP_020814678.1,XP_002083709.1,XP_016936079.1,XP_016994904.1,XP_002046936.1,XP_002065736.1,XP_002093772.1
OG0010872,XP_001957563.1,XP_017862056.1,XP_016966401.1,XP_017100341.1,XP_017840812.1,XP_017129618.1,XP_001971966.1,XP_017071355.1,XP_017042519.1,XP_001983956.1,XP_023174112.1,XP_017016657.1,NP_647950.1,XP_017134937.1,XP_002008137.1,XP_017956193.1,XP_030572740.1,XP_022231021.1,XP_002024711.1,XP_001354274.1,XP_016989864.1,XP_002035419.1,XP_020814681.1,XP_002083707.1,XP_016936073.1,XP_016994905.1,XP_002046934.1,XP_002065735.1,XP_002093770.1
OG0010873,XP_001957566.2,XP_017862060.1,XP_016965106.1,XP_017100245.1,XP_017841632.1,XP_017129341.1,XP_001971963.1,XP_017070755.1,XP_017042520.1,XP_001983953.1,XP_023174218.2,XP_017016571.1,NP_652458.1,XP_017134940.1,XP_002008134.1,XP_017955275.1,XP_030572578.1,XP_022231034.1,XP_002024708.1,XP_001354271.2,XP_016989608.1,XP_002035416.1,XP_020814689.1,XP_016030496.1,XP_016933705.1,XP_016994876.1,XP_002046931.1,XP_002065732.1,XP_002093767.1
OG0010874,XP_001957579.1,XP_017864366.1,XP_016966364.1,XP_017100368.1,XP_017843793.1,XP_017127948.1,XP_001971371.1,XP_017074152.1,XP_017053396.1,XP_001983941.1,XP_023174221.2,XP_017016610.1,NP_996022.1,XP_017136439.1,XP_002008121.1,XP_017956867.1,XP_030570066.1,XP_022233197.1,XP_026849539.1,XP_001354261.3,XP_016971365.1,XP_002029662.1,XP_020814694.1,XP_002084055.1,XP_016933251.1,XP_017011909.1,XP_002047144.1,XP_002065724.1,XP_002094120.1
OG0010875,XP_001957647.1,XP_017862297.1,XP_016966898.1,XP_017087550.1,XP_017843731.1,XP_017128250.1,XP_001973033.1,XP_017080563.1,XP_017043056.1,XP_001984438.1,XP_030081645.1,XP_017029928.1,NP_524116.2,XP_017137588.1,XP_002011989.1,XP_017958147.1,XP_030565411.1,XP_022227300.1,XP_002026965.2,XP_001353060.2,XP_016980744.1,XP_002030799.1,XP_020807547.1,XP_002085169.1,XP_016924427.1,XP_016999903.1,XP_002046503.1,XP_002068636.1,XP_002095107.1
OG0010876,XP_001957648.1,XP_017862304.1,XP_016965841.1,XP_017087553.1,XP_017841240.1,XP_017128253.1,XP_001973034.1,XP_017080816.1,XP_017043061.1,XP_001984439.1,XP_023160389.1,XP_017029616.1,NP_524115.1,XP_017135396.1,XP_002011990.1,XP_017958171.1,XP_030565414.1,XP_022227305.1,XP_002024876.1,XP_001352596.1,XP_016980716.1,XP_002030798.1,XP_020807570.1,XP_002085168.1,XP_016924428.1,XP_016999728.1,XP_002046502.1,XP_002068635.1,XP_002095108.1
OG0010877,XP_001957656.1,XP_017861234.1,XP_016966068.1,XP_017087594.1,XP_017842743.1,XP_017128144.1,XP_001973043.1,XP_017081282.1,XP_017043059.1,XP_001983442.1,XP_023168399.1,XP_017029908.1,NP_648904.1,XP_017135895.1,XP_002012226.1,XP_017957341.1,XP_030561174.1,XP_022227272.1,XP_002024884.1,XP_001352591.2,XP_016980706.1,XP_002030788.1,XP_020799971.1,XP_002085158.1,XP_016924448.1,XP_016999727.1,XP_002046262.1,XP_002065739.1,XP_002095117.1
OG0010878,XP_001957683.1,XP_017862716.1,XP_016956246.1,XP_017101409.1,XP_017844143.1,XP_017111879.1,XP_001972931.1,XP_017072149.1,XP_017058996.1,XP_001983786.1,XP_023173239.1,XP_017018436.1,NP_648990.1,XP_017136769.1,XP_002007508.1,XP_017958155.1,XP_030572488.1,XP_022215544.1,XP_002026515.2,XP_001353786.1,XP_016986063.1,XP_002030906.1,XP_020809605.1,XP_002085279.1,XP_016923363.1,XP_017003506.1,XP_002046882.1,XP_023033579.1,XP_002094999.1
OG0010880,XP_001957722.1,XP_017860946.1,XP_016966107.1,XP_017101344.1,XP_017842867.1,XP_017127434.1,XP_001971844.1,XP_017071536.1,XP_017059889.1,XP_001983486.1,XP_023165811.1,XP_017019402.1,NP_523918.1,XP_017137680.1,XP_002012181.1,XP_030241458.1,XP_030561075.1,XP_022220454.1,XP_002026931.1,XP_001353031.1,XP_016978805.1,XP_002035290.1,XP_020807712.1,XP_002083583.1,XP_016943637.1,XP_017009635.1,XP_002046309.1,XP_002068218.1,XP_002093648.1
OG0010885,XP_001957794.2,XP_017861278.1,XP_016965111.1,XP_017109036.1,XP_017840245.1,XP_017133588.1,XP_001972262.1,XP_017080306.1,XP_017043545.1,XP_001984603.1,XP_023168144.2,XP_017017872.1,NP_001189079.1,XP_017156837.1,XP_002009082.1,XP_017958094.2,XP_030571439.1,XP_022217642.1,XP_002025417.1,XP_002135013.1,XP_016971701.1,XP_032573468.1,XP_020809063.1,XP_016031320.1,XP_016933718.1,XP_016996005.1,XP_002047823.1,XP_002069091.2,XP_015050152.1
OG0010888,XP_001957833.1,XP_017861247.1,XP_016964959.1,XP_017087667.1,XP_017840534.1,XP_017133940.1,XP_001972299.1,XP_017081232.1,XP_017043625.1,XP_001983455.1,XP_023161235.1,XP_017030993.1,NP_648408.1,XP_017138543.1,XP_002012212.1,XP_030239489.1,XP_030561155.1,XP_022218553.1,XP_002025616.1,XP_001352756.1,XP_016989021.1,XP_002030015.1,XP_020801439.1,XP_016031358.1,XP_016933264.1,XP_017014573.1,XP_002046276.1,XP_002062178.1,XP_002094321.1
OG0010889,XP_001957863.1,XP_017863226.1,XP_016956205.1,XP_017087493.1,XP_017843850.1,XP_017133579.1,XP_001972329.1,XP_017080438.1,XP_017059146.1,XP_001984624.1,XP_023168168.2,XP_017020676.1,NP_648427.1,XP_017136697.1,XP_002009107.1,XP_017957363.1,XP_030570938.1,XP_022225553.1,XP_002027362.1,XP_001353632.2,XP_016987618.1,XP_002030049.1,XP_020801444.1,XP_002084436.2,XP_016935597.1,XP_016995642.1,XP_032291125.1,XP_002067927.2,XP_002094354.1
OG0010890,XP_001957867.1,XP_017863227.1,XP_016955743.1,XP_017087664.1,XP_017843383.1,XP_017133585.1,XP_001972334.1,XP_017080437.1,XP_017059075.1,XP_001984618.2,XP_023168172.2,XP_017020538.1,NP_648429.2,XP_017136054.1,XP_002009101.1,XP_017957362.1,XP_030571190.1,XP_022225533.1,XP_026848998.1,XP_002135206.1,XP_016987617.1,XP_002030054.1,XP_020801424.1,XP_016031388.1,XP_016935611.1,XP_016995635.1,XP_002047808.1,XP_002067923.1,XP_002094359.1
OG0010891,XP_001957876.1,XP_017861091.1,XP_016964982.1,XP_017100203.1,XP_017843299.1,XP_017111747.1,XP_001971392.1,XP_017073935.1,XP_017053309.1,XP_001984516.1,XP_023176248.1,XP_017016567.1,NP_648163.1,XP_017137081.1,XP_002007795.1,XP_030243225.1,XP_030571702.1,XP_022221759.1,XP_026847448.1,XP_001352516.1,XP_016978432.1,XP_002029642.1,XP_020814703.1,XP_002084036.1,XP_016925884.1,XP_016999735.1,XP_002048304.1,XP_002068638.1,XP_002094101.1
OG0010892,XP_001957882.1,XP_017863361.1,XP_016966461.1,XP_017100493.1,XP_017843826.1,XP_017112553.1,XP_001972776.1,XP_017065744.1,XP_017040476.1,XP_001984791.1,XP_023178102.1,XP_017019576.1,NP_524076.2,XP_017138150.1,XP_002009254.1,XP_017955763.1,XP_030571064.1,XP_022211390.1,XP_002022247.1,XP_001353186.1,XP_016983030.1,XP_002030537.1,XP_020798100.1,XP_002084908.1,XP_016934788.1,XP_016994764.1,XP_002047989.1,XP_002074381.1,XP_002094837.1
OG0010895,XP_001957924.3,XP_017864218.1,XP_016956049.1,XP_017100554.1,XP_017844219.1,XP_017122243.1,XP_001971416.1,XP_017066752.1,XP_017039600.1,XP_001985078.1,XP_023164419.1,XP_017027633.1,NP_648145.1,XP_017156805.1,XP_002007685.1,XP_017956083.1,XP_030571179.1,XP_022214167.1,XP_002022364.2,XP_001353257.2,XP_016974910.1,XP_002035737.2,XP_020798839.1,XP_002084013.1,XP_016925925.1,XP_016992701.1,XP_002048194.1,XP_002069124.2,XP_002094076.1
OG0010898,XP_001957984.1,XP_017862088.1,XP_016957680.1,XP_017101301.1,XP_017842921.1,XP_017122113.1,XP_001972144.3,XP_017085249.1,XP_017053380.1,XP_001985301.1,XP_023168022.2,XP_017028379.1,NP_001097559.1,XP_017136994.1,XP_002009185.1,XP_017956828.1,XP_030573053.1,XP_022208370.1,XP_026849590.1,XP_002134696.1,XP_016971651.1,XP_002029849.1,XP_020817001.1,XP_016031160.1,XP_016934916.1,XP_017005466.1,XP_002047728.1,XP_002062606.1,XP_002093334.2
OG0010899,XP_001957986.1,XP_017862086.1,XP_016957654.1,XP_017101296.1,XP_017842920.1,XP_017122112.1,XP_001972146.1,XP_017085248.1,XP_017053379.1,XP_001985300.1,XP_023168020.2,XP_017028377.1,NP_648302.2,XP_017136993.1,XP_002009187.1,XP_017956825.1,XP_030573051.1,XP_022208365.1,XP_002024761.2,XP_001354314.3,XP_016971650.1,XP_002029851.2,XP_020816916.1,XP_016031163.1,XP_016934915.1,XP_017005458.1,XP_002047727.1,XP_002062608.2,XP_002093333.1
OG0010900,XP_001957989.1,XP_017863054.1,XP_016955479.1,XP_017101298.1,XP_017840690.1,XP_017122238.1,XP_001972149.1,XP_017085268.1,XP_017053447.1,XP_001985296.1,XP_023164485.1,XP_017027991.1,NP_523994.1,XP_017138216.1,XP_002007698.1,XP_017957174.1,XP_030571138.1,XP_022208197.1,XP_002024756.1,XP_001354310.2,XP_016971630.1,XP_002029854.1,XP_020816906.1,XP_002084244.1,XP_016933510.1,XP_017005462.1,XP_002048207.1,XP_002062611.1,XP_002093329.1
OG0010901,XP_001957993.1,XP_017863053.1,XP_016958719.1,XP_017101294.1,XP_017841323.1,XP_017121954.1,XP_026832621.1,XP_017085266.1,XP_017053281.1,XP_001985342.1,XP_023164484.1,XP_017028221.1,NP_648304.1,XP_017138317.1,XP_002007695.1,XP_017957173.1,XP_030571144.1,XP_022208366.1,XP_002024753.1,XP_001354306.1,XP_016971628.1,XP_002029857.1,XP_020816848.1,XP_002084247.1,XP_016934618.1,XP_017005461.1,XP_002048204.1,XP_002062614.1,XP_002093326.1
OG0010903,XP_001958004.1,XP_017861919.1,XP_016957874.1,XP_017101418.1,XP_017842975.1,XP_017121843.1,XP_001972163.1,XP_017085225.1,XP_017053225.1,XP_001984208.1,XP_023177225.1,XP_017028310.1,NP_524001.2,XP_017136412.1,XP_002008002.1,XP_017955164.1,XP_030570366.1,XP_022221466.1,XP_002024743.1,XP_001354300.2,XP_016975203.1,XP_002029870.1,XP_020816886.1,XP_002077283.2,XP_016934175.1,XP_017005473.1,XP_002047262.1,XP_002061737.1,XP_002093314.1
OG0010906,XP_001958050.2,XP_017860724.1,XP_016959487.1,XP_017107722.1,XP_017842825.1,XP_017127643.1,XP_001973362.1,XP_017072423.1,XP_017042383.1,XP_001985222.1,XP_023179167.2,XP_017034500.1,NP_649134.3,XP_017135546.1,XP_002008466.1,XP_017955884.1,XP_030572934.1,XP_022231175.1,XP_002027438.1,XP_001352962.1,XP_016986227.1,XP_002043594.1,XP_020816073.1,XP_002085514.1,XP_016931070.1,XP_016998106.1,XP_002047549.1,XP_002065802.2,XP_002095590.1
OG0010908,XP_001958083.2,XP_017864061.1,XP_016959090.1,XP_017107726.1,XP_017843545.1,XP_017112551.1,XP_001973066.1,XP_017065754.1,XP_017053407.1,XP_001985384.2,XP_023164417.2,XP_017034249.1,NP_524757.1,XP_017137253.1,XP_002007716.1,XP_017957119.1,XP_030571188.1,XP_022211277.1,XP_002022213.1,XP_001353163.2,XP_016979229.1,XP_002030575.1,XP_020798061.1,XP_016031961.1,XP_016935781.1,XP_016994023.1,XP_002048224.1,XP_023033408.1,XP_002095143.1
OG0010909,XP_001958085.1,XP_017862413.1,XP_016959147.1,XP_017107778.1,XP_017844338.1,XP_017112602.1,XP_001973062.1,XP_017065761.1,XP_017053470.1,XP_001985385.1,XP_023164449.1,XP_017019552.1,NP_648758.1,XP_017135490.1,XP_002007714.1,XP_017956643.1,XP_030571689.1,XP_022211279.1,XP_002022215.2,XP_001353164.1,XP_016974646.1,XP_002030571.1,XP_020798024.1,XP_002084938.1,XP_016935787.1,XP_016994043.1,XP_002048222.1,XP_002068468.1,XP_002095138.1
OG0010910,XP_001958088.1,XP_017862370.1,XP_016959190.1,XP_017107775.1,XP_017844448.1,XP_017112610.1,XP_001973060.1,XP_017065755.1,XP_017053472.1,XP_001985388.1,XP_023164464.2,XP_017019543.1,NP_648755.1,XP_017135484.1,XP_002007712.1,XP_017956589.1,XP_030571687.1,XP_022211222.1,XP_026845353.1,XP_001353167.1,XP_016969087.1,XP_002030569.1,XP_020798022.1,XP_002084936.1,XP_016935780.1,XP_016994006.1,XP_002048220.1,XP_002068471.1,XP_002095136.1
OG0010916,XP_001958348.1,XP_017863339.1,XP_016965183.1,XP_017095332.1,XP_017841232.1,XP_017129594.1,XP_001971679.2,XP_017074132.1,XP_017042563.1,XP_032593092.1,XP_023173243.2,XP_017018430.1,NP_648204.1,XP_017135627.1,XP_002007494.3,XP_017954747.1,XP_030572343.1,XP_022213921.1,XP_002024583.1,XP_001354192.3,XP_016969042.1,XP_002029697.1,XP_020817773.1,XP_002084094.1,XP_016934397.1,XP_017011884.1,XP_002046871.2,XP_002061796.1,XP_002093482.1
OG0010917,XP_001958362.1,XP_017862570.1,XP_016956318.1,XP_017095283.1,XP_017844442.1,XP_017122445.1,XP_001971521.1,XP_017080351.1,XP_017048701.1,XP_001983808.1,XP_023173205.1,XP_017029772.1,NP_648065.1,XP_017137002.1,XP_002007482.1,XP_017955027.1,XP_030572490.1,XP_022212259.1,XP_002028011.1,XP_001354184.2,XP_016990281.1,XP_002035634.1,XP_020815005.1,XP_002083910.1,XP_016933454.1,XP_017010673.1,XP_002046859.2,XP_002061808.1,XP_002093973.1
OG0010918,XP_001958365.1,XP_017862582.1,XP_016956279.1,XP_017095302.1,XP_017842576.1,XP_017121786.1,XP_001971524.1,XP_017080362.1,XP_017048490.1,XP_001983812.1,XP_023173197.2,XP_017028813.1,NP_648064.1,XP_017135622.1,XP_002007478.1,XP_017955075.1,XP_030572431.1,XP_022212254.1,XP_002028014.1,XP_001354181.1,XP_016990294.1,XP_032575268.1,XP_020801641.1,XP_002083907.1,XP_016933384.1,XP_017010634.1,XP_002046855.1,XP_023034236.1,XP_002093970.1
OG0010919,XP_001958371.1,XP_017864274.1,XP_016956035.1,XP_017095337.1,XP_017840747.1,XP_017122309.1,XP_001971529.1,XP_017081186.1,XP_017048654.1,XP_001983817.1,XP_023173227.1,XP_017028855.1,NP_523949.2,XP_017137997.1,XP_002007471.2,XP_017955039.1,XP_030572525.1,XP_022215300.1,XP_026847602.1,XP_001352839.2,XP_016990296.1,XP_002035624.1,XP_020801589.1,XP_002083899.1,XP_016934841.1,XP_017010654.1,XP_002046849.1,XP_002067708.2,XP_002093963.1
OG0010920,XP_001958405.2,XP_017862344.1,XP_016955329.1,XP_017102514.1,XP_017840445.1,XP_017121541.1,XP_001972109.1,XP_017070738.1,XP_017048430.1,XP_001984156.1,XP_023160189.1,XP_017017877.1,NP_648042.1,XP_017157041.1,XP_002007948.1,XP_017958308.1,XP_030570140.1,XP_022218676.1,XP_026849401.1,XP_001354222.3,XP_016990567.1,XP_002035568.2,XP_020808989.1,XP_016030634.1,XP_016933614.1,XP_017010520.1,XP_002047313.1,XP_002062077.2,XP_002093919.1
OG0010921,XP_001958421.1,XP_017860582.1,XP_016955363.1,XP_017102509.1,XP_017840150.1,XP_017121350.1,XP_001972092.1,XP_017071030.1,XP_017048448.1,XP_001983333.2,XP_023172398.2,XP_017017879.1,NP_648032.1,XP_017157135.1,XP_002007000.1,XP_017954692.1,XP_030561111.1,XP_022218624.1,XP_002026461.1,XP_001353825.1,XP_016977214.1,XP_002035550.1,XP_020809087.1,XP_002083839.1,XP_016933738.1,XP_017010541.1,XP_002046149.1,XP_023035721.1,XP_002093902.1
OG0010922,XP_001958422.1,XP_017862959.1,XP_016956217.1,XP_017102494.1,XP_017840149.1,XP_017121560.1,XP_001972091.1,XP_017071031.1,XP_017048424.1,XP_001983332.1,XP_023172424.2,XP_017017846.1,NP_648031.1,XP_017157136.1,XP_002007001.2,XP_017954693.1,XP_030560825.1,XP_022218667.1,XP_002026460.2,XP_001353826.2,XP_016977215.1,XP_002035549.1,XP_020809044.1,XP_016030616.1,XP_016933296.1,XP_017010543.1,XP_032291452.1,XP_002061953.1,XP_002093901.1
OG0010923,XP_001958447.1,XP_017862430.1,XP_016955871.1,XP_017102577.1,XP_017843911.1,XP_017122070.1,XP_001972071.1,XP_017071333.1,XP_017048686.1,XP_001983312.1,XP_023172329.1,XP_017017945.1,NP_648026.1,XP_017136360.1,XP_002007021.1,XP_017956384.1,XP_030560822.1,XP_022218700.1,XP_002026438.2,XP_001353837.2,XP_016984820.1,XP_002035526.1,XP_020809039.1,XP_002083817.1,XP_016934810.1,XP_017012419.1,XP_002046129.1,XP_002061929.1,XP_002093883.1
OG0010924,XP_001958526.1,XP_017862807.1,XP_016964943.1,XP_017106092.1,XP_017841140.1,XP_017128755.1,XP_001972668.1,XP_017065322.1,XP_017052046.1,XP_001984812.1,XP_023178100.1,XP_017036654.1,NP_648660.1,XP_017136678.1,XP_002009234.1,XP_017955757.1,XP_030571606.1,XP_022219907.1,XP_002026583.1,XP_001352903.1,XP_016982564.1,XP_002030415.1,XP_020816203.1,XP_016031725.1,XP_016933459.1,XP_017011854.1,XP_002047967.1,XP_002061643.1,XP_002094717.1
OG0010925,XP_001958538.1,XP_017863062.1,XP_016959405.1,XP_017106050.1,XP_017842746.1,XP_017123049.1,XP_001973728.1,XP_017072367.1,XP_017049178.1,XP_001984826.1,XP_023168199.1,XP_017036648.1,NP_524214.1,XP_017137202.1,XP_002009220.1,XP_017957237.1,XP_030570940.1,XP_022219706.1,XP_002025609.1,XP_001352750.1,XP_016974712.1,XP_002040908.1,XP_020816227.1,XP_002085899.1,XP_016926599.1,XP_017004250.1,XP_002047955.1,XP_002061653.1,XP_015044949.1
OG0010927,XP_001958543.1,XP_017863271.1,XP_016959357.1,XP_017106101.1,XP_017842111.1,XP_017123010.1,XP_001973734.1,XP_017084322.1,XP_017042246.1,XP_032598652.1,XP_023168178.2,XP_017036629.1,NP_649391.1,XP_017138734.1,XP_002009215.1,XP_017957716.1,XP_030571675.1,XP_022219682.1,XP_002028247.2,XP_001352384.3,XP_016972110.1,XP_002040915.1,XP_020816387.1,XP_016032965.1,XP_016926567.1,XP_017004256.1,XP_002047948.1,XP_023034770.1,XP_002095812.1
OG0010929,XP_001958652.1,XP_017866860.1,XP_016953519.1,XP_017106232.1,XP_017835681.1,XP_017120399.1,XP_001976465.1,XP_017070495.1,XP_017045364.1,XP_032590594.1,XP_023173504.1,XP_017027682.1,NP_523830.2,XP_017148661.1,XP_002006078.1,XP_030244262.1,XP_030555046.1,XP_022218389.1,XP_002015416.1,XP_001357531.2,XP_016974049.1,XP_032570290.1,XP_020804282.1,XP_016029294.1,XP_016930367.1,XP_017003111.1,XP_002049768.1,XP_002066137.1,XP_002092681.1
OG0010930,XP_001958653.1,XP_017866862.1,XP_016953610.1,XP_017106233.1,XP_017835711.1,XP_017120450.1,XP_001976466.1,XP_017070517.1,XP_017045385.1,XP_001986051.1,XP_023173481.2,XP_017027748.1,NP_611832.1,XP_017148662.1,XP_002006079.1,XP_030244278.1,XP_030555059.1,XP_022218326.1,XP_002015415.1,XP_001357530.2,XP_016974026.1,XP_002040144.1,XP_020804291.1,XP_002082848.1,XP_016927619.1,XP_017003116.1,XP_002049767.1,XP_002066138.1,XP_002092682.1
